014413	2022	84	168	6	0	0
014414	2190	84	168	6	0	1	88
01442	2359	78	337	13	4	0
014421	2359	78	168	6	0	1	89
014422	2527	78	168	6	0	2	20	91
014423	2359	84	168	6	0	2	87	89
014424	2527	84	168	6	0	1	91
01443	2022	91	337	13	4	0
014431	2022	91	168	6	0	1	71
014432	2190	91	168	6	0	1	88
014433	2022	97	168	6	0	1	71
014434	2190	97	168	6	0	1	88
01444	2359	91	337	13	4	0
014441	2359	91	168	6	0	3	19	87	89
014442	2527	91	168	6	0	2	19	91
014443	2359	97	168	6	0	2	19	87
014444	2527	97	168	6	0	1	19
02	2696	0	2696	104	4	0
021	2696	0	1348	52	4	0
0211	2696	0	674	26	0	0
0212	3370	0	674	26	0	0
0213	2696	26	674	26	4	0
02131	2696	26	337	13	4	0
021311	2696	26	168	6	0	0
021312	2864	26	168	6	0	0
021313	2696	32	168	6	0	2	92	93
021314	2864	32	168	6	0	1	95
02132	3033	26	337	13	4	0
021321	3033	26	168	6	0	1	98
021322	3201	26	168	6	0	1	98
021323	3033	32	168	6	0	1	98
021324	3201	32	168	6	0	1	98
02133	2696	39	337	13	4	0
021331	2696	39	168	6	0	2	92	93
021332	2864	39	168	6	0	1	95
021333	2696	45	168	6	0	2	92	93
021334	2864	45	168	6	0	2	95	96
02134	3033	39	337	13	4	0
021341	3033	39	168	6	0	1	98
021342	3201	39	168	6	0	1	98
021343	3033	45	168	6	0	2	96	98
021344	3201	45	168	6	0	1	98
0214	3370	26	674	26	4	0
02141	3370	26	337	13	4	0
021411	3370	26	168	6	0	0
021412	3538	26	168	6	0	0
021413	3370	32	168	6	0	1	104
021414	3538	32	168	6	0	1	107
02142	3707	26	337	13	4	0
021421	3707	26	168	6	0	0
021422	3875	26	168	6	0	1	110
021423	3707	32	168	6	0	0
021424	3875	32	168	6	0	1	110
02143	3370	39	337	13	4	0
021431	3370	39	168	6	0	1	104
021432	3538	39	168	6	0	1	107
021433	3370	45	168	6	0	2	102	104
021434	3538	45	168	6	0	2	103	107
02144	3707	39	337	13	4	0
021441	3707	39	168	6	0	0
021442	3875	39	168	6	0	1	110
021443	3707	45	168	6	0	0
021444	3875	45	168	6	0	1	110
022	4044	0	1348	52	4	0
0221	4044	0	674	26	0	0
0222	4718	0	674	26	0	0
0223	4044	26	674	26	4	0
02231	4044	26	337	13	0	0
02232	4381	26	337	13	4	0
022321	4381	26	168	6	0	0
022322	4549	26	168	6	0	1	119
022323	4381	32	168	6	0	1	118
022324	4549	32	168	6	0	1	119
02233	4044	39	337	13	4	0
022331	4044	39	168	6	0	0
022332	4212	39	168	6	0	0
022333	4044	45	168	6	0	0
022334	4212	45	168	6	0	1	113
02234	4381	39	337	13	4	0
022341	4381	39	168	6	0	1	118
022342	4549	39	168	6	0	1	119
022343	4381	45	168	6	0	1	118
022344	4549	45	168	6	0	1	119
0224	4718	26	674	26	4	0
02241	4718	26	337	13	0	0
02242	5055	26	337	13	0	0
02243	4718	39	337	13	4	0
022431	4718	39	168	6	0	0
022432	4886	39	168	6	0	0
022433	4718	45	168	6	0	0
022434	4886	45	168	6	0	2	123	124
02244	5055	39	337	13	4	0
022441	5055	39	168	6	0	0
022442	5223	39	168	6	0	0
022443	5055	45	168	6	0	1	123
022444	5223	45	168	6	0	0
023	2696	52	1348	52	4	0
0231	2696	52	674	26	4	0
02311	2696	52	337	13	4	0
023111	2696	52	168	6	0	1	92
023112	2864	52	168	6	0	1	96
023113	2696	58	168	6	0	1	92
023114	2864	58	168	6	0	1	96
02312	3033	52	337	13	4	0
023121	3033	52	168	6	0	2	96	98
023122	3201	52	168	6	0	1	98
023123	3033	58	168	6	0	2	96	98
023124	3201	58	168	6	0	1	98
02313	2696	65	337	13	4	0
023131	2696	65	168	6	0	1	20
023132	2864	65	168	6	0	0
023133	2696	71	168	6	0	1	20
023134	2864	71	168	6	0	0
02314	3033	65	337	13	4	0
023141	3033	65	168	6	0	1	26
023142	3201	65	168	6	0	2	26	28
023143	3033	71	168	6	0	1	26
023144	3201	71	168	6	0	2	26	28
0232	3370	52	674	26	4	0
02321	3370	52	337	13	4	0
023211	3370	52	168	6	0	1	102
023212	3538	52	168	6	0	2	103	107
023213	3370	58	168	6	0	1	102
023214	3538	58	168	6	0	2	103	107
02322	3707	52	337	13	4	0
023221	3707	52	168	6	0	0
023222	3875	52	168	6	0	1	110
023223	3707	58	168	6	0	0
023224	3875	58	168	6	0	1	110
02323	3370	65	337	13	4	0
023231	3370	65	168	6	0	0
023232	3538	65	168	6	0	2	34	106
023233	3370	71	168	6	0	0
023234	3538	71	168	6	0	2	34	106
02324	3707	65	337	13	4	0
023241	3707	65	168	6	0	1	34
023242	3875	65	168	6	0	1	37
023243	3707	71	168	6	0	1	34
023244	3875	71	168	6	0	1	37
0233	2696	78	674	26	4	0
02331	2696	78	337	13	4	0
023311	2696	78	168	6	0	1	20
023312	2864	78	168	6	0	0
023313	2696	84	168	6	0	0
023314	2864	84	168	6	0	0
02332	3033	78	337	13	4	0
023321	3033	78	168	6	0	1	26
023322	3201	78	168	6	0	2	26	28
023323	3033	84	168	6	0	0
023324	3201	84	168	6	0	0
02333	2696	91	337	13	4	0
023331	2696	91	168	6	0	0
023332	2864	91	168	6	0	2	23	94
023333	2696	97	168	6	0	0
023334	2864	97	168	6	0	2	23	94
02334	3033	91	337	13	4	0
023341	3033	91	168	6	0	0
023342	3201	91	168	6	0	0
023343	3033	97	168	6	0	0
023344	3201	97	168	6	0	1	31
0234	3370	78	674	26	4	0
02341	3370	78	337	13	4	0
023411	3370	78	168	6	0	0
023412	3538	78	168	6	0	2	34	106
023413	3370	84	168	6	0	0
023414	3538	84	168	6	0	1	106
02342	3707	78	337	13	4	0
023421	3707	78	168	6	0	1	34
023422	3875	78	168	6	0	1	37
023423	3707	84	168	6	0	0
023424	3875	84	168	6	0	0
02343	3370	91	337	13	4	0
023431	3370	91	168	6	0	0
023432	3538	91	168	6	0	1	106
023433	3370	97	168	6	0	1	31
023434	3538	97	168	6	0	1	31
02344	3707	91	337	13	0	0
024	4044	52	1348	52	4	0
0241	4044	52	674	26	4	0
02411	4044	52	337	13	4	0
024111	4044	52	168	6	0	0
024112	4212	52	168	6	0	1	113
024113	4044	58	168	6	0	0
024114	4212	58	168	6	0	1	113
02412	4381	52	337	13	0	0
02413	4044	65	337	13	0	0
02414	4381	65	337	13	0	0
0242	4718	52	674	26	4	0
02421	4718	52	337	13	4	0
024211	4718	52	168	6	0	0
024212	4886	52	168	6	0	2	123	124
024213	4718	58	168	6	0	0
024214	4886	58	168	6	0	2	123	124
02422	5055	52	337	13	4	0
024221	5055	52	168	6	0	1	123
024222	5223	52	168	6	0	0
024223	5055	58	168	6	0	1	123
024224	5223	58	168	6	0	0
02423	4718	65	337	13	4	0
024231	4718	65	168	6	0	0
024232	4886	65	168	6	0	1	124
024233	4718	71	168	6	0	1	122
024234	4886	71	168	6	0	0
02424	5055	65	337	13	0	0
0243	4044	78	674	26	4	0
02431	4044	78	337	13	4	0
024311	4044	78	168	6	0	1	111
024312	4212	78	168	6	0	0
024313	4044	84	168	6	0	1	111
024314	4212	84	168	6	0	0
02432	4381	78	337	13	4	0
024321	4381	78	168	6	0	0
024322	4549	78	168	6	0	2	117	121
024323	4381	84	168	6	0	1	116
024324	4549	84	168	6	0	2	117	121
02433	4044	91	337	13	4	0
024331	4044	91	168	6	0	2	40	111
024332	4212	91	168	6	0	1	40
024333	4044	97	168	6	0	2	40	112
024334	4212	97	168	6	0	1	40
02434	4381	91	337	13	4	0
024341	4381	91	168	6	0	1	116
024342	4549	91	168	6	0	2	117	121
024343	4381	97	168	6	0	1	116
024344	4549	97	168	6	0	0
0244	4718	78	674	26	4	0
02441	4718	78	337	13	4	0
024411	4718	78	168	6	0	1	122
024412	4886	78	168	6	0	0
024413	4718	84	168	6	0	1	122
024414	4886	84	168	6	0	0
02442	5055	78	337	13	0	0
02443	4718	91	337	13	4	0
024431	4718	91	168	6	0	3	47	120	122
024432	4886	91	168	6	0	1	47
024433	4718	97	168	6	0	2	47	120
024434	4886	97	168	6	0	1	47
02444	5055	91	337	13	0	0
03	0	104	2696	104	4	0
031	0	104	1348	52	4	0
0311	0	104	674	26	4	0
03111	0	104	337	13	4	0
031111	0	104	168	6	0	0
031112	168	104	168	6	0	0
031113	0	110	168	6	0	0
031114	168	110	168	6	0	1	55
03112	337	104	337	13	4	0
031121	337	104	168	6	0	0
031122	505	104	168	6	0	1	58
031123	337	110	168	6	0	1	56
031124	505	110	168	6	0	2	57	58
03113	0	117	337	13	4	0
031131	0	117	168	6	0	0
031132	168	117	168	6	0	1	55
031133	0	123	168	6	0	0
031134	168	123	168	6	0	4	51	52	53	55
03114	337	117	337	13	4	0
031141	337	117	168	6	0	1	56
031142	505	117	168	6	0	1	57
031143	337	123	168	6	0	2	50	56
031144	505	123	168	6	0	2	57	78
0312	674	104	674	26	4	0
03121	674	104	337	13	4	0
031211	674	104	168	6	0	3	6	59	83
031212	842	104	168	6	0	1	6
031213	674	110	168	6	0	3	6	59	83
031214	842	110	168	6	0	1	6
03122	1011	104	337	13	4	0
031221	1011	104	168	6	0	0
031222	1179	104	168	6	0	2	9	10
031223	1011	110	168	6	0	1	61
031224	1179	110	168	6	0	2	9	10
03123	674	117	337	13	4	0
031231	674	117	168	6	0	1	83
031232	842	117	168	6	0	0
031233	674	123	168	6	0	2	5	83
031234	842	123	168	6	0	0
03124	1011	117	337	13	4	0
031241	1011	117	168	6	0	1	61
031242	1179	117	168	6	0	0
031243	1011	123	168	6	0	1	61
031244	1179	123	168	6	0	0
0313	0	130	674	26	4	0
03131	0	130	337	13	4	0
031311	0	130	168	6	0	0
031312	168	130	168	6	0	3	51	52	53
031313	0	136	168	6	0	1	54
031314	168	136	168	6	0	4	51	52	53	54
03132	337	130	337	13	4	0
031321	337	130	168	6	0	1	50
031322	505	130	168	6	0	1	78
031323	337	136	168	6	0	1	50
031324	505	136	168	6	0	1	78
03133	0	143	337	13	4	0
031331	0	143	168	6	0	1	54
031332	168	143	168	6	0	4	51	52	53	54
031333	0	149	168	6	0	1	54
031334	168	149	168	6	0	4	51	52	53	54
03134	337	143	337	13	4	0
031341	337	143	168	6	0	1	50
031342	505	143	168	6	0	0
031343	337	149	168	6	0	1	50
031344	505	149	168	6	0	0
0314	674	130	674	26	4	0
03141	674	130	337	13	4	0
031411	674	130	168	6	0	1	5
031412	842	130	168	6	0	0
031413	674	136	168	6	0	1	5
031414	842	136	168	6	0	0
03142	1011	130	337	13	0	0
03143	674	143	337	13	4	0
031431	674	143	168	6	0	1	5
031432	842	143	168	6	0	0
031433	674	149	168	6	0	0
031434	842	149	168	6	0	0
03144	1011	143	337	13	4	0
031441	1011	143	168	6	0	0
031442	1179	143	168	6	0	1	79
031443	1011	149	168	6	0	0
031444	1179	149	168	6	0	1	79
032	1348	104	1348	52	4	0
0321	1348	104	674	26	4	0
03211	1348	104	337	13	4	0
032111	1348	104	168	6	0	2	10	12
032112	1516	104	168	6	0	0
032113	1348	110	168	6	0	2	10	12
032114	1516	110	168	6	0	1	67
03212	1685	104	337	13	4	0
032121	1685	104	168	6	0	1	70
032122	1853	104	168	6	0	0
032123	1685	110	168	6	0	2	69	70
032124	1853	110	168	6	0	2	68	69
03213	1348	117	337	13	4	0
032131	1348	117	168	6	0	0
032132	1516	117	168	6	0	1	67
032133	1348	123	168	6	0	1	81
032134	1516	123	168	6	0	1	67
03214	1685	117	337	13	4	0
032141	1685	117	168	6	0	1	69
032142	1853	117	168	6	0	2	68	69
032143	1685	123	168	6	0	1	69
032144	1853	123	168	6	0	2	68	69
0322	2022	104	674	26	4	0
03221	2022	104	337	13	4	0
032211	2022	104	168	6	0	1	71
032212	2190	104	168	6	0	1	88
032213	2022	110	168	6	0	1	71
032214	2190	110	168	6	0	1	88
03222	2359	104	337	13	4	0
032221	2359	104	168	6	0	2	19	87
032222	2527	104	168	6	0	1	19
032223	2359	110	168	6	0	2	19	87
032224	2527	110	168	6	0	1	19
03223	2022	117	337	13	4	0
032231	2022	117	168	6	0	1	71
032232	2190	117	168	6	0	1	88
032233	2022	123	168	6	0	1	71
032234	2190	123	168	6	0	2	18	88
03224	2359	117	337	13	4	0
032241	2359	117	168	6	0	1	87
032242	2527	117	168	6	0	0
032243	2359	123	168	6	0	2	18	87
032244	2527	123	168	6	0	0
0323	1348	130	674	26	4	0
03231	1348	130	337	13	4	0
032311	1348	130	168	6	0	2	11	81
032312	1516	130	168	6	0	0
032313	1348	136	168	6	0	2	11	81
032314	1516	136	168	6	0	0
03232	1685	130	337	13	4	0
032321	1685	130	168	6	0	1	69
032322	1853	130	168	6	0	2	68	69
032323	1685	136	168	6	0	1	69
032324	1853	136	168	6	0	2	68	69
03233	1348	143	337	13	4	0
032331	1348	143	168	6	0	2	11	81
032332	1516	143	168	6	0	0
032333	1348	149	168	6	0	1	81
032334	1516	149	168	6	0	0
03234	1685	143	337	13	4	0
032341	1685	143	168	6	0	1	69
032342	1853	143	168	6	0	2	68	69
032343	1685	149	168	6	0	1	69
032344	1853	149	168	6	0	2	68	69
0324	2022	130	674	26	4	0
03241	2022	130	337	13	4	0
032411	2022	130	168	6	0	1	71
032412	2190	130	168	6	0	1	18
032413	2022	136	168	6	0	1	71
032414	2190	136	168	6	0	1	18
03242	2359	130	337	13	4	0
032421	2359	130	168	6	0	1	18
032422	2527	130	168	6	0	0
032423	2359	136	168	6	0	1	18
032424	2527	136	168	6	0	0
03243	2022	143	337	13	4	0
032431	2022	143	168	6	0	1	71
032432	2190	143	168	6	0	1	18
032433	2022	149	168	6	0	1	71
032434	2190	149	168	6	0	0
03244	2359	143	337	13	4	0
032441	2359	143	168	6	0	1	18
032442	2527	143	168	6	0	0
032443	2359	149	168	6	0	0
032444	2527	149	168	6	0	0
033	0	156	1348	52	4	0
0331	0	156	674	26	4	0
03311	0	156	337	13	4	0
033111	0	156	168	6	0	1	54
033112	168	156	168	6	0	4	51	52	53	54
033113	0	162	168	6	0	1	0
033114	168	162	168	6	0	1	0
03312	337	156	337	13	4	0
033121	337	156	168	6	0	1	50
033122	505	156	168	6	0	1	1
033123	337	162	168	6	0	1	0
033124	505	162	168	6	0	3	0	1	2
03313	0	169	337	13	4	0
033131	0	169	168	6	0	1	0
033132	168	169	168	6	0	1	0
033133	0	175	168	6	0	0
033134	168	175	168	6	0	0
03314	337	169	337	13	4	0
033141	337	169	168	6	0	1	0
033142	505	169	168	6	0	3	0	1	2
033143	337	175	168	6	0	0
033144	505	175	168	6	0	2	1	2
0332	674	156	674	26	4	0
03321	674	156	337	13	4	0
033211	674	156	168	6	0	2	3	4
033212	842	156	168	6	0	0
033213	674	162	168	6	0	2	3	4
033214	842	162	168	6	0	0
03322	1011	156	337	13	4	0
033221	1011	156	168	6	0	2	7	8
033222	1179	156	168	6	0	2	8	79
033223	1011	162	168	6	0	2	7	8
033224	1179	162	168	6	0	1	8
03323	674	169	337	13	4	0
033231	674	169	168	6	0	2	3	4
033232	842	169	168	6	0	0
033233	674	175	168	6	0	2	3	4
033234	842	175	168	6	0	0
03324	1011	169	337	13	4	0
033241	1011	169	168	6	0	2	7	8
033242	1179	169	168	6	0	1	8
033243	1011	175	168	6	0	2	7	8
033244	1179	175	168	6	0	1	8
0333	0	182	674	26	0	0
0334	674	182	674	26	0	0
034	1348	156	1348	52	4	0
0341	1348	156	674	26	4	0
03411	1348	156	337	13	4	0
034111	1348	156	168	6	0	1	8
034112	1516	156	168	6	0	2	14	15
034113	1348	162	168	6	0	1	8
034114	1516	162	168	6	0	2	14	15
03412	1685	156	337	13	4	0
034121	1685	156	168	6	0	2	16	17
034122	1853	156	168	6	0	1	17
034123	1685	162	168	6	0	2	16	17
034124	1853	162	168	6	0	1	17
03413	1348	169	337	13	4	0
034131	1348	169	168	6	0	1	8
034132	1516	169	168	6	0	2	14	15
034133	1348	175	168	6	0	1	8
034134	1516	175	168	6	0	2	14	15
03414	1685	169	337	13	4	0
034141	1685	169	168	6	0	2	16	17
034142	1853	169	168	6	0	1	17
034143	1685	175	168	6	0	2	16	17
034144	1853	175	168	6	0	1	17
0342	2022	156	674	26	4	0
03421	2022	156	337	13	4	0
034211	2022	156	168	6	0	2	17	71
034212	2190	156	168	6	0	1	17
034213	2022	162	168	6	0	1	17
034214	2190	162	168	6	0	1	17
03422	2359	156	337	13	0	0
03423	2022	169	337	13	4	0
034231	2022	169	168	6	0	1	17
034232	2190	169	168	6	0	1	17
034233	2022	175	168	6	0	1	17
034234	2190	175	168	6	0	1	17
03424	2359	169	337	13	0	0
0343	1348	182	674	26	0	0
0344	2022	182	674	26	0	0
04	2696	104	2696	104	4	0
041	2696	104	1348	52	4	0
0411	2696	104	674	26	4	0
04111	2696	104	337	13	4	0
041111	2696	104	168	6	0	0
041112	2864	104	168	6	0	2	23	94
041113	2696	110	168	6	0	0
041114	2864	110	168	6	0	2	23	94
04112	3033	104	337	13	4	0
041121	3033	104	168	6	0	1	25
041122	3201	104	168	6	0	1	31
041123	3033	110	168	6	0	1	25
041124	3201	110	168	6	0	2	31	99
04113	2696	117	337	13	4	0
041131	2696	117	168	6	0	0
041132	2864	117	168	6	0	1	94
041133	2696	123	168	6	0	0
041134	2864	123	168	6	0	2	22	94
04114	3033	117	337	13	4	0
041141	3033	117	168	6	0	0
041142	3201	117	168	6	0	1	99
041143	3033	123	168	6	0	1	97
041144	3201	123	168	6	0	4	29	99	100	101
0412	3370	104	674	26	4	0
04121	3370	104	337	13	4	0
041211	3370	104	168	6	0	1	31
041212	3538	104	168	6	0	2	31	105
041213	3370	110	168	6	0	1	31
041214	3538	110	168	6	0	2	31	105
04122	3707	104	337	13	4	0
041221	3707	104	168	6	0	0
041222	3875	104	168	6	0	1	36
041223	3707	110	168	6	0	2	108	109
041224	3875	110	168	6	0	2	36	109
04123	3370	117	337	13	4	0
041231	3370	117	168	6	0	0
041232	3538	117	168	6	0	1	105
041233	3370	123	168	6	0	1	29
041234	3538	123	168	6	0	1	105
04124	3707	117	337	13	4	0
041241	3707	117	168	6	0	2	108	109
041242	3875	117	168	6	0	1	109
041243	3707	123	168	6	0	2	108	109
041244	3875	123	168	6	0	1	109
0413	2696	130	674	26	4	0
04131	2696	130	337	13	4	0
041311	2696	130	168	6	0	0
041312	2864	130	168	6	0	1	22
041313	2696	136	168	6	0	0
041314	2864	136	168	6	0	1	22
04132	3033	130	337	13	4	0
041321	3033	130	168	6	0	1	97
041322	3201	130	168	6	0	3	29	100	101
041323	3033	136	168	6	0	1	97
041324	3201	136	168	6	0	3	29	100	101
04133	2696	143	337	13	4	0
041331	2696	143	168	6	0	0
041332	2864	143	168	6	0	1	22
041333	2696	149	168	6	0	0
041334	2864	149	168	6	0	0
04134	3033	143	337	13	4	0
041341	3033	143	168	6	0	1	97
041342	3201	143	168	6	0	3	29	100	101
041343	3033	149	168	6	0	1	97
041344	3201	149	168	6	0	2	100	101
0414	3370	130	674	26	4	0
04141	3370	130	337	13	4	0
041411	3370	130	168	6	0	2	29	32
041412	3538	130	168	6	0	1	32
041413	3370	136	168	6	0	2	29	32
041414	3538	136	168	6	0	1	32
04142	3707	130	337	13	4	0
041421	3707	130	168	6	0	0
041422	3875	130	168	6	0	1	38
041423	3707	136	168	6	0	0
041424	3875	136	168	6	0	1	38
04143	3370	143	337	13	4	0
041431	3370	143	168	6	0	2	29	32
041432	3538	143	168	6	0	1	32
041433	3370	149	168	6	0	0
041434	3538	149	168	6	0	0
04144	3707	143	337	13	4	0
041441	3707	143	168	6	0	0
041442	3875	143	168	6	0	1	38
041443	3707	149	168	6	0	0
041444	3875	149	168	6	0	0
042	4044	104	1348	52	4	0
0421	4044	104	674	26	4	0
04211	4044	104	337	13	4	0
042111	4044	104	168	6	0	2	40	112
042112	4212	104	168	6	0	1	40
042113	4044	110	168	6	0	2	40	112
042114	4212	110	168	6	0	1	40
04212	4381	104	337	13	0	0
04213	4044	117	337	13	4	0
042131	4044	117	168	6	0	1	112
042132	4212	117	168	6	0	0
042133	4044	123	168	6	0	1	112
042134	4212	123	168	6	0	1	114
04214	4381	117	337	13	4	0
042141	4381	117	168	6	0	0
042142	4549	117	168	6	0	0
042143	4381	123	168	6	0	2	44	115
042144	4549	123	168	6	0	2	44	46
0422	4718	104	674	26	4	0
04221	4718	104	337	13	4	0
042211	4718	104	168	6	0	2	47	120
042212	4886	104	168	6	0	1	47
042213	4718	110	168	6	0	2	47	120
042214	4886	110	168	6	0	2	47	125
04222	5055	104	337	13	4	0
042221	5055	104	168	6	0	0
042222	5223	104	168	6	0	0
042223	5055	110	168	6	0	1	125
042224	5223	110	168	6	0	1	84
04223	4718	117	337	13	4	0
042231	4718	117	168	6	0	1	120
042232	4886	117	168	6	0	2	125	126
042233	4718	123	168	6	0	2	46	120
042234	4886	123	168	6	0	2	125	126
04224	5055	117	337	13	4	0
042241	5055	117	168	6	0	1	125
042242	5223	117	168	6	0	1	84
042243	5055	123	168	6	0	2	85	125
042244	5223	123	168	6	0	1	84
0423	4044	130	674	26	4	0
04231	4044	130	337	13	4	0
042311	4044	130	168	6	0	2	38	39
042312	4212	130	168	6	0	1	114
042313	4044	136	168	6	0	2	38	39
042314	4212	136	168	6	0	1	114
04232	4381	130	337	13	4	0
042321	4381	130	168	6	0	3	42	44	115
042322	4549	130	168	6	0	2	44	46
042323	4381	136	168	6	0	3	42	44	115
042324	4549	136	168	6	0	2	44	46
04233	4044	143	337	13	4	0
042331	4044	143	168	6	0	2	38	39
042332	4212	143	168	6	0	1	114
042333	4044	149	168	6	0	0
042334	4212	149	168	6	0	1	114
04234	4381	143	337	13	4	0
042341	4381	143	168	6	0	3	42	44	115
042342	4549	143	168	6	0	2	44	46
042343	4381	149	168	6	0	1	115
042344	4549	149	168	6	0	0
0424	4718	130	674	26	4	0
04241	4718	130	337	13	4	0
042411	4718	130	168	6	0	1	46
042412	4886	130	168	6	0	1	126
042413	4718	136	168	6	0	1	46
042414	4886	136	168	6	0	1	126
